date,symbol,series,prev close,open,high,low,last,close,vwap,volume,text_doc_index,text_sent_index,text_neg,text_neu,text_pos,text_compound,twitter_text_doc_index,twitter_text_sent_index,twitter_text_neg,twitter_text_neu,twitter_text_pos,twitter_text_compound,close_14_ema_x,close_14_ema_y,Text_Dominant_Topic,Text_Perc_Contribution,TWT_Dominant_Topic,TWT_Perc_Contribution
16/01/17,SBIN,EQ,250.9,251.05,256.4,250.7,256.4,255.75,254.48,13234727,0,0,0,0,0,0,0,0,0,0,0,0,249.634244,249.634244,0,0,0,0
17/01/17,SBIN,EQ,255.75,257.45,258.65,254.4,255.9,256,256.89,9480201,5,0,0,1,0,0,6,0,0,1,0,0,250.6687793,250.6687793,7,0.4929,6,0.7088
18/01/17,SBIN,EQ,256,257.1,259.3,256.6,258.3,258.35,258.06,8048897,6,0,0,1,0,0,7,3,0.188,2.812,0,-0.4526,251.8817022,251.8817022,4,0.5004,6,0.7203
19/01/17,SBIN,EQ,258.35,257.2,262,256.5,258.05,258.4,259.16,13029151,0,0,0,0,0,0,8,28,1.236,6.388,0.376,-0.2651,252.8863035,252.8863035,0,0,4,0.653
20/01/17,SBIN,EQ,258.4,258.5,260.5,250.3,251.2,251.05,254.94,15341756,7,0,0,1,0,0,9,1,0.049,1.848,0.103,0.2732,252.6090552,252.6090552,7,0.5802,6,0.6958
23/01/17,SBIN,EQ,251.05,251,255.2,250.1,254.8,254.15,253.65,9339939,8,0,0,0.872,0.128,0.296,10,1,0,2,0,0,252.837675,252.837675,4,0.9314,6,0.5905
24/01/17,SBIN,EQ,254.15,255.1,257,254,254.6,254.9,255.53,13540202,0,0,0,0,0,0,11,0,0,0.903,0.097,0.128,253.1391178,253.1391178,0,0,2,0.4946
25/01/17,SBIN,EQ,254.9,255.55,261,254.2,259.85,259.2,256.69,16343545,0,0,0,0,0,0,12,0,0,1,0,0,254.0137908,254.0137908,0,0,6,0.551
27/01/17,SBIN,EQ,259.2,260.3,268.2,259.5,266.5,266.45,264.82,18039379,0,0,0,0,0,0,13,3,0.034,2.709,0.257,1.3895,255.7890218,255.7890218,0,0,6,0.6712
30/01/17,SBIN,EQ,266.45,265.85,267.9,263.4,263.85,263.95,265.55,11884795,0,0,0,0,0,0,14,1,0.241,1.759,0,-0.2263,256.9431124,256.9431124,0,0,6,0.4649
31/01/17,SBIN,EQ,263.95,261.15,263.85,259.65,260,260.35,261.37,8899165,0,0,0,0,0,0,0,0,0,0,0,0,257.4210371,257.4210371,0,0,0,0
01/02/17,SBIN,EQ,260.35,262,271.9,261.6,271.4,270.7,267.29,27253142,9,0,0,0.809,0.191,0.3818,15,0,0,0.878,0.122,0.7269,259.2709808,259.2709808,7,0.4757,2,0.4961
02/02/17,SBIN,EQ,270.7,271.85,275,268.7,272.75,273.3,272.45,20139955,0,0,0,0,0,0,0,0,0,0,0,0,261.2137987,261.2137987,0,0,0,0
03/02/17,SBIN,EQ,273.3,273,278.55,272,278.1,277.55,276.42,15366890,0,0,0,0,0,0,16,0,0.15,0.85,0,-0.3182,263.4645318,263.4645318,0,0,4,0.8876
06/02/17,SBIN,EQ,277.55,280,282.5,276,276.55,277.05,279.46,14725291,0,0,0,0,0,0,17,1,0,2,0,0,265.328002,265.328002,0,0,4,0.8685
07/02/17,SBIN,EQ,277.05,277.85,280,276.3,277.6,277.9,278.05,10981984,0,0,0,0,0,0,18,0,0,0.78,0.22,0.5859,267.0458733,267.0458733,0,0,4,0.7136
08/02/17,SBIN,EQ,277.9,278.1,279.25,272.6,278.7,277.2,276.47,13622088,0,0,0,0,0,0,19,0,0,1,0,0,268.4287838,268.4287838,0,0,4,0.6228
09/02/17,SBIN,EQ,277.2,278.8,280.3,270.85,276.1,275.85,275.19,16080181,0,0,0,0,0,0,0,0,0,0,0,0,269.4366128,269.4366128,0,0,0,0
10/02/17,SBIN,EQ,275.85,278.75,282.8,275,275.2,276.35,279.51,37580487,10,3,0.383,2.435,0.182,-0.0363,20,6,0.131,3.869,0,-0.721,270.373163,270.373163,13,0.512,4,0.5815
13/02/17,SBIN,EQ,276.35,277.8,278.25,270.2,271.5,271.65,272.68,19853043,0,0,0,0,0,0,21,6,0.084,3.22,0.696,0.6509,270.5457663,270.5457663,0,0,4,0.6526
14/02/17,SBIN,EQ,271.65,272,273,268.1,269.6,270.2,270.61,13306738,0,0,0,0,0,0,0,0,0,0,0,0,270.4991117,270.4991117,0,0,0,0
15/02/17,SBIN,EQ,270.2,270.95,272.5,267.05,269.3,268.95,269.35,12201568,0,0,0,0,0,0,22,0,0,1,0,0,270.2904217,270.2904217,0,0,4,0.8963
16/02/17,SBIN,EQ,268.95,277,277,269.65,270.4,270.5,271.89,21794688,11,0,0,1,0,0,0,0,0,0,0,0,270.3186163,270.3186163,4,0.3923,0,0
17/02/17,SBIN,EQ,270.5,271.15,273.65,267.7,269.5,269.35,269.75,17830528,0,0,0,0,0,0,23,0,0,0.905,0.095,0.765,270.1884641,270.1884641,0,0,0,0.6692
20/02/17,SBIN,EQ,269.35,269.9,271.55,268,269.5,269.65,269.51,9229363,12,0,0,1,0,0,24,0,0,1,0,0,270.1161861,270.1161861,4,0.5235,2,0.5561
21/02/17,SBIN,EQ,269.65,270,271.5,268.65,270.75,270.7,270.13,7754157,0,0,0,0,0,0,25,1,0,1.851,0.149,0.4939,270.1944812,270.1944812,0,0,4,0.4615
22/02/17,SBIN,EQ,270.7,271.9,274.7,269.5,271.7,272.3,272.59,12617613,13,0,0,0.912,0.088,0.4588,0,0,0,0,0,0,270.4766329,270.4766329,4,0.9628,0,0
23/02/17,SBIN,EQ,272.3,271.7,273,269.6,270.5,270.45,271.29,13146194,0,0,0,0,0,0,26,0,0,0.859,0.141,0.4215,270.4730663,270.4730663,0,0,4,0.8152
27/02/17,SBIN,EQ,270.45,270.8,271.45,267.6,268.2,268.25,269.02,9645350,14,0,0,1,0,0,0,0,0,0,0,0,270.1755361,270.1755361,11,0.3242,0,0
28/02/17,SBIN,EQ,268.25,268.9,271.25,268,269,269.2,269.49,7941592,0,0,0,0,0,0,27,0,0,0.769,0.231,0.4019,270.0450383,270.0450383,0,0,4,0.4646
01/03/17,SBIN,EQ,269.2,270,273.3,269.8,271.7,271.75,271.94,7656892,0,0,0,0,0,0,28,0,0,0.875,0.125,0.25,270.2730119,270.2730119,0,0,6,0.5324
02/03/17,SBIN,EQ,271.75,273,274.7,266.5,267.2,267.3,270.99,14220808,15,0,0,1,0,0,0,0,0,0,0,0,269.8756354,269.8756354,4,0.3524,0,0
03/03/17,SBIN,EQ,267.3,266.25,268.9,264.25,265.55,265.05,265.78,10120034,0,0,0,0,0,0,0,0,0,0,0,0,269.2308463,269.2308463,0,0,0,0
06/03/17,SBIN,EQ,265.05,266.6,270.35,266.35,270.2,269.85,268.37,9515073,0,0,0,0,0,0,29,0,0,0.901,0.099,0.7003,269.3135525,269.3135525,0,0,4,0.9505
07/03/17,SBIN,EQ,269.85,270.8,270.9,266.4,267.7,267.8,267.78,11599142,16,1,0.1,1.9,0,-0.4588,0,0,0,0,0,0,269.1114227,269.1114227,4,0.9644,0,0
08/03/17,SBIN,EQ,267.8,267.8,270.3,266,270.05,269.9,268.62,9122987,0,0,0,0,0,0,30,1,0,1.783,0.217,0.3612,269.2167121,269.2167121,0,0,4,0.5701
09/03/17,SBIN,EQ,269.9,269,273.9,268.4,273.15,273.25,272.15,15594429,0,0,0,0,0,0,0,0,0,0,0,0,269.7551297,269.7551297,0,0,0,0
10/03/17,SBIN,EQ,273.25,274.5,275.55,269.5,271.9,272.05,272.67,9557026,0,0,0,0,0,0,0,0,0,0,0,0,270.0614309,270.0614309,0,0,0,0
14/03/17,SBIN,EQ,272.05,278.4,278.4,273.8,274.75,274.65,275.43,15734886,17,1,0,1.629,0.371,1.0496,31,0,0,1,0,0,270.6737918,270.6737918,4,0.8794,2,0.5142
15/03/17,SBIN,EQ,274.65,272.65,280.5,272.65,276.55,277.35,277.95,20055974,0,0,0,0,0,0,32,0,0,1,0,0,271.5646486,271.5646486,0,0,4,0.5662
16/03/17,SBIN,EQ,277.35,278,280.2,276.05,279.05,279.3,278.38,18005184,18,0,0,0.903,0.097,0.4019,33,3,0.06,2.94,0,-0.1531,272.5967273,272.5967273,3,0.7685,4,0.5264
17/03/17,SBIN,EQ,279.3,279.45,279.5,273.5,274,274.15,275.1,14265642,0,0,0,0,0,0,34,0,0.111,0.782,0.107,-0.0258,272.8039519,272.8039519,0,0,4,0.9131
20/03/17,SBIN,EQ,274.15,274.75,274.75,271.8,273.9,273.9,273.41,9678185,19,0,0,1,0,0,0,0,0,0,0,0,272.950166,272.950166,7,0.6086,0,0
21/03/17,SBIN,EQ,273.9,274.4,277.05,270.15,272.75,272.35,273.52,11898233,20,0,0.067,0.933,0,-0.3612,35,0,0,1,0,0,272.8701086,272.8701086,10,0.4631,4,0.7874
22/03/17,SBIN,EQ,272.35,270.3,271,266.8,267.75,267.5,268.74,9887203,21,0,0,0.944,0.056,0.3818,36,0,0,0.697,0.303,0.8126,272.1538206,272.1538206,4,0.4304,4,0.8941
23/03/17,SBIN,EQ,267.5,269,269.4,266.7,268.65,268.5,268.14,7998170,22,0,0,0.875,0.125,0.6124,37,0,0,0.807,0.193,0.8126,271.6664832,271.6664832,12,0.5007,4,0.6397
24/03/17,SBIN,EQ,268.5,269.5,278.95,268.65,275.95,276.5,275.33,20133467,0,0,0,0,0,0,38,1,0.079,1.921,0,-0.2648,272.311137,272.311137,0,0,2,0.5085
27/03/17,SBIN,EQ,276.5,276,280.8,275.2,278.9,279.45,278.73,15966114,23,0,0,0.833,0.167,0.296,39,3,0,3,0,0,273.2632221,273.2632221,4,0.438,2,0.5917
28/03/17,SBIN,EQ,279.45,280.65,282.9,278.5,282.2,282.1,280.87,18673371,0,0,0,0,0,0,40,0,0,0.839,0.161,0.7845,274.441713,274.441713,0,0,4,0.9398
29/03/17,SBIN,EQ,282.1,283.15,289.9,283.15,288.7,288.45,287.1,31008407,24,0,0,0.902,0.098,0.3818,41,10,0.15,4.088,0.762,0.1818,276.3098334,276.3098334,4,0.5487,4,0.9164
30/03/17,SBIN,EQ,288.45,289,293.75,288.85,291.4,291.05,291.33,19683170,0,0,0,0,0,0,42,28,0.164,7.067,0.768,2.1805,278.275507,278.275507,0,0,4,0.9223
31/03/17,SBIN,EQ,291.05,292,295,288.5,293.3,293.4,292.77,20185269,0,0,0,0,0,0,43,0,0,0.809,0.191,0.9432,280.2923888,280.2923888,0,0,2,0.4956
03/04/17,SBIN,EQ,293.4,294.8,295.7,292.2,293.4,293.15,293.83,10509610,25,1,0.057,1.811,0.132,0.4215,44,0,0,1,0,0,282.0069454,282.0069454,4,0.5643,6,0.6556
05/04/17,SBIN,EQ,293.15,293.3,298.75,289.65,297,297.35,294.71,21936647,26,0,0,1,0,0,45,3,0.126,2.317,0.557,0.6403,284.0529015,284.0529015,4,0.6553,4,0.819
06/04/17,SBIN,EQ,297.35,295.45,297.55,291.45,292.25,292.85,294.35,18413111,0,0,0,0,0,0,46,1,0.275,1.648,0.077,0.3311,285.225955,285.225955,0,0,6,0.7585
07/04/17,SBIN,EQ,292.85,291.7,294.8,287.65,288.3,289.45,292.04,10765502,0,0,0,0,0,0,0,0,0,0,0,0,285.7892056,285.7892056,0,0,0,0
10/04/17,SBIN,EQ,289.45,289.8,290.35,286.55,290,289.35,288.81,10307875,0,0,0,0,0,0,47,1,0,1.833,0.167,0.3818,286.2640107,286.2640107,0,0,4,0.8887
11/04/17,SBIN,EQ,289.35,289.3,295.15,288.8,294.3,294.5,292.69,11682024,0,0,0,0,0,0,48,1,0,1.881,0.119,0.872,287.3622079,287.3622079,0,0,0,0.7999
12/04/17,SBIN,EQ,294.5,294,295.45,289.1,290.25,290.15,291.41,13251421,0,0,0,0,0,0,49,0,0,0.914,0.086,0.765,287.7339326,287.7339326,0,0,0,0.8303
13/04/17,SBIN,EQ,290.15,290.25,293.1,290,292,291.55,291.41,9944020,0,0,0,0,0,0,50,0,0,0.882,0.118,0.25,288.2427643,288.2427643,0,0,6,0.5606
17/04/17,SBIN,EQ,291.55,291.1,292.75,288.5,290.2,289.9,289.82,8146800,0,0,0,0,0,0,51,1,0.034,1.794,0.172,0.5913,288.4637376,288.4637376,0,0,6,0.4815
18/04/17,SBIN,EQ,289.9,291.05,296.9,288.4,291.55,290.3,293.26,13457050,0,0,0,0,0,0,52,0,0,0.916,0.084,0.8591,288.7085808,288.7085808,0,0,6,0.4713
19/04/17,SBIN,EQ,290.3,291.55,291.75,282.9,284.9,284.05,286.36,18149995,0,0,0,0,0,0,53,1,0.036,1.895,0.069,0.0237,288.0874187,288.0874187,0,0,6,0.7931
20/04/17,SBIN,EQ,284.05,283.9,286.9,282.2,284.85,284.8,284.5,14514929,0,0,0,0,0,0,54,0,0,0.92,0.08,0.765,287.6490851,287.6490851,0,0,0,0.5118
21/04/17,SBIN,EQ,284.8,287,287,279.25,282.4,282.2,282.73,12042308,0,0,0,0,0,0,55,1,0.005,1.802,0.194,1.9163,286.9225246,286.9225246,0,0,0,0.6986
24/04/17,SBIN,EQ,282.2,283.25,287.85,280.9,286.05,286.05,284.64,10077853,0,0,0,0,0,0,0,0,0,0,0,0,286.8061858,286.8061858,0,0,0,0
25/04/17,SBIN,EQ,286.05,287.5,288.8,285,285.9,286.05,286.69,11531902,27,0,0,0.912,0.088,0.4939,56,0,0,1,0,0,286.7053594,286.7053594,4,0.9646,4,0.6071
26/04/17,SBIN,EQ,286.05,287.1,289.5,283.35,285.75,286.45,287.17,13836891,0,0,0,0,0,0,57,0,0,0.87,0.13,0.9885,286.671311,286.671311,0,0,0,0.9696
27/04/17,SBIN,EQ,286.45,286.45,287.95,281.05,282.9,282.05,283.58,22622372,28,1,0.113,1.655,0.233,0.7688,58,6,0,3.535,0.465,1.3793,286.0551286,286.0551286,4,0.9464,0,0.7891
28/04/17,SBIN,EQ,282.05,283,290.75,282.5,289.4,289.75,286.8,14152004,0,0,0,0,0,0,0,0,0,0,0,0,286.5477834,286.5477834,0,0,0,0
02/05/17,SBIN,EQ,289.75,290.25,292.5,287.1,288.35,288.3,289.61,9754789,0,0,0,0,0,0,59,1,0.065,1.83,0.105,0.2732,286.7814144,286.7814144,0,0,4,0.7118
03/05/17,SBIN,EQ,288.3,289.4,293.2,285.8,289.4,289.8,289.52,13950914,0,0,0,0,0,0,60,0,0,1,0,0,287.1838957,287.1838957,0,0,6,0.6769
04/05/17,SBIN,EQ,289.8,294,300,293.1,299.8,299.05,296.49,24534923,0,0,0,0,0,0,61,10,0.275,4.225,0.499,0.7216,288.7660539,288.7660539,0,0,4,0.9423
05/05/17,SBIN,EQ,299.05,301,304.9,292.15,295.95,296,299.21,34756331,0,0,0,0,0,0,62,3,0,2.719,0.281,0.8402,289.7305859,289.7305859,0,0,2,0.5921
08/05/17,SBIN,EQ,296,296.1,300.75,293.9,298.8,299.4,298.68,11560550,0,0,0,0,0,0,63,0,0.107,0.893,0,-0.2023,291.0198478,291.0198478,0,0,4,0.4458
09/05/17,SBIN,EQ,299.4,300.9,300.9,295.25,296.4,296.5,297.18,7843574,0,0,0,0,0,0,64,0,0.038,0.863,0.099,0.5859,291.7505381,291.7505381,0,0,4,0.7652
10/05/17,SBIN,EQ,296.5,297,298.15,293,294.85,294.45,295.51,8699405,29,0,0,1,0,0,65,0,0,1,0,0,292.1104678,292.1104678,3,0.4744,4,0.8423
11/05/17,SBIN,EQ,294.45,295.9,299.4,294.45,297.7,298.1,297.34,11934889,30,0,0.073,0.788,0.139,0.296,66,0,0.056,0.915,0.028,-0.25,292.9090748,292.9090748,4,0.9593,2,0.6037
12/05/17,SBIN,EQ,298.1,300,302.6,296,297.85,297.9,299.11,13376269,31,1,0,1.78,0.22,0.4767,67,1,0,2,0,0,293.5745334,293.5745334,3,0.7718,4,0.55
15/05/17,SBIN,EQ,297.9,298.4,302,297.5,300.85,301.4,300.31,10383539,0,0,0,0,0,0,68,3,0,2.852,0.148,0.6369,294.6179316,294.6179316,0,0,4,0.8501
16/05/17,SBIN,EQ,301.4,302,308.4,299.35,308.05,307.5,304.43,17533439,0,0,0,0,0,0,69,0,0.31,0.69,0,-0.5423,296.3355445,296.3355445,0,0,4,0.8588
17/05/17,SBIN,EQ,307.5,308,308.8,305.5,307.05,307.65,307.22,14120513,0,0,0,0,0,0,70,6,0,3.805,0.195,0.4404,297.8441415,297.8441415,0,0,4,0.8672
18/05/17,SBIN,EQ,307.65,304.85,307.9,302,302,302.95,304.49,15471393,0,0,0,0,0,0,71,0,0,1,0,0,298.5249238,298.5249238,0,0,4,0.5773
19/05/17,SBIN,EQ,302.95,304.45,315.3,302,308.95,308,308.83,55250969,32,3,0.383,2.435,0.182,-0.0363,72,15,0.122,5.583,0.295,0.4226,299.7882691,299.7882691,13,0.8653,4,0.8597
22/05/17,SBIN,EQ,308,308.95,309.4,293.2,294.4,294.3,298.8,35771221,0,0,0,0,0,0,73,10,0,4.606,0.394,1.0067,299.056499,299.056499,0,0,4,0.8807
23/05/17,SBIN,EQ,294.3,295,295.9,287.25,288.85,288.85,290.25,19846852,0,0,0,0,0,0,74,0,0,1,0,0,297.695631,297.695631,0,0,4,0.758
24/05/17,SBIN,EQ,288.85,290.05,290.45,281.65,283.25,283.15,285.51,16435958,33,0,0,0.899,0.101,0.5719,75,1,0,1.896,0.104,0.2732,295.7562117,295.7562117,10,0.3593,4,0.8837
25/05/17,SBIN,EQ,283.15,284.15,291.35,283.55,290,290.1,287.27,15018467,0,0,0,0,0,0,76,1,0,2,0,0,295.0020495,295.0020495,0,0,4,0.9048
26/05/17,SBIN,EQ,290.1,290.5,291,285.3,289,288.45,287.71,12304394,0,0,0,0,0,0,77,6,0,3.896,0.104,0.296,294.1284423,294.1284423,0,0,4,0.9566
29/05/17,SBIN,EQ,288.45,288.9,290.85,283.3,283.6,284,286.97,10619968,34,0,0.1,0.9,0,-0.4767,78,1,0,1.69,0.31,0.4019,292.7779825,292.7779825,4,0.5227,4,0.741
30/05/17,SBIN,EQ,284,283.4,289.75,281.05,288.5,288.85,286.94,9643418,0,0,0,0,0,0,79,1,0,1.838,0.162,0.4404,292.2542512,292.2542512,0,0,4,0.6008
31/05/17,SBIN,EQ,288.85,289,291.5,287.2,288.15,288.3,289.09,10697171,0,0,0,0,0,0,80,1,0,1.698,0.302,0.3818,291.7270175,291.7270175,0,0,4,0.6168
01/06/17,SBIN,EQ,288.3,287.95,291.4,284.6,287.85,287.45,287.55,12186700,0,0,0,0,0,0,81,6,0,3.649,0.351,0.4019,291.1567483,291.1567483,0,0,4,0.6743
02/06/17,SBIN,EQ,287.45,289.9,290.5,286.35,287.2,287.05,287.93,12004368,0,0,0,0,0,0,0,0,0,0,0,0,290.6091816,290.6091816,0,0,0,0
05/06/17,SBIN,EQ,287.05,288.05,289.75,286.75,287.25,287.25,287.93,7917410,35,0,0,0.94,0.06,0.2263,82,0,0.245,0.576,0.18,-0.2263,290.1612906,290.1612906,4,0.4521,4,0.6097
06/06/17,SBIN,EQ,287.25,292,292.95,286.6,287.4,287.3,289.52,12346121,36,3,0,2.708,0.292,0.8239,83,0,0,0.833,0.167,0.4215,289.7797851,289.7797851,4,0.3909,4,0.8849
07/06/17,SBIN,EQ,287.3,288.2,291.5,287.2,290.9,290.55,289.45,10864355,37,0,0,0.909,0.091,0.3818,84,1,0,1.964,0.036,0.3612,289.8824804,289.8824804,4,0.5818,4,0.4977
08/06/17,SBIN,EQ,290.55,292,292,287.75,288.45,288.6,288.92,8370299,38,0,0.154,0.784,0.062,-0.4215,0,0,0,0,0,0,289.711483,289.711483,9,0.4626,0,0
09/06/17,SBIN,EQ,288.6,288.3,289.4,285.8,288.45,288.55,287.97,10804887,39,3,0.333,2.222,0.445,0.4141,0,0,0,0,0,0,289.5566186,289.5566186,4,0.5172,0,0
12/06/17,SBIN,EQ,288.55,286.75,287,284.3,284.65,284.95,285.59,10326846,40,3,0.128,2.785,0.087,0,85,3,0,3,0,0,288.9424027,288.9424027,4,0.5632,4,0.4169
13/06/17,SBIN,EQ,284.95,285.4,287,283,283.45,283.85,284.61,9171049,0,0,0,0,0,0,0,0,0,0,0,0,288.2634156,288.2634156,0,0,0,0
14/06/17,SBIN,EQ,283.85,285.9,286.3,282.6,284.4,284.2,284.59,11566255,0,0,0,0,0,0,86,3,0,2.803,0.197,0.4019,287.7216268,287.7216268,0,0,4,0.5989
15/06/17,SBIN,EQ,284.2,283.85,285.8,281.35,283.85,284,283.89,11925641,0,0,0,0,0,0,87,0,0,1,0,0,287.2254098,287.2254098,0,0,4,0.6069
16/06/17,SBIN,EQ,284,284.7,286.65,283.25,285.95,285.95,285.39,19246907,0,0,0,0,0,0,88,0,0,1,0,0,287.0553552,287.0553552,0,0,4,0.6645
19/06/17,SBIN,EQ,285.95,286.6,289.85,285.3,287.7,288.85,288.16,14848661,41,0,0,1,0,0,89,1,0,2,0,0,287.2946412,287.2946412,11,0.5112,2,0.468
20/06/17,SBIN,EQ,288.85,287.6,291,285.6,290.2,290.1,288.98,14927701,0,0,0,0,0,0,90,0,0,1,0,0,287.668689,287.668689,0,0,4,0.5333
21/06/17,SBIN,EQ,290.1,288.25,292.45,288.25,290.6,290.9,290.88,10537576,0,0,0,0,0,0,91,1,0,1.714,0.286,0.8908,288.0995305,288.0995305,0,0,4,0.511
22/06/17,SBIN,EQ,290.9,291.25,295.9,291.05,293.7,294.5,293.83,26110402,0,0,0,0,0,0,92,0,0,1,0,0,288.9529265,288.9529265,0,0,2,0.4981
23/06/17,SBIN,EQ,294.5,294.75,295.55,287.8,288.95,288.95,290.43,20648597,0,0,0,0,0,0,93,0,0.086,0.84,0.074,0.1027,288.9525363,288.9525363,0,0,4,0.8196
27/06/17,SBIN,EQ,288.95,289.25,289.45,276.8,280,279.65,280.39,25523129,42,0,0,1,0,0,94,0,0,1,0,0,287.7121981,287.7121981,5,0.449,2,0.6529
28/06/17,SBIN,EQ,279.65,277.6,278.45,273.75,276.25,276.4,275.86,17241351,0,0,0,0,0,0,95,6,0.042,3.371,0.586,1.1262,286.203905,286.203905,0,0,4,0.8156
29/06/17,SBIN,EQ,276.4,277.15,279.3,271.65,272.8,272.45,274.43,30457363,0,0,0,0,0,0,96,1,0,1.352,0.648,0.8481,284.3700509,284.3700509,0,0,4,0.6017
30/06/17,SBIN,EQ,272.45,272,274.75,269.7,273.55,273.65,272.33,12235472,43,0,0,0.919,0.081,0.4404,97,3,0,2.619,0.381,0.8423,282.9407108,282.9407108,4,0.5008,4,0.6392
03/07/17,SBIN,EQ,273.65,274.1,275.5,272.55,275.3,274.85,274.64,8951033,0,0,0,0,0,0,98,0,0,1,0,0,281.8619493,281.8619493,0,0,6,0.6464
04/07/17,SBIN,EQ,274.85,275,276.45,272.05,273.3,273,273.86,7856082,0,0,0,0,0,0,99,1,0.241,1.681,0.078,0.1756,280.680356,280.680356,0,0,6,0.4711
05/07/17,SBIN,EQ,273,273.9,275.6,272.35,275.15,274.9,274.43,10048734,0,0,0,0,0,0,100,0,0,1,0,0,279.9096419,279.9096419,0,0,6,0.6438
06/07/17,SBIN,EQ,274.9,275.05,282.7,274.6,280.85,281,280.59,16115817,44,0,0,1,0,0,101,1,0.139,1.686,0.175,0.3794,280.055023,280.055023,3,0.358,4,0.5906
07/07/17,SBIN,EQ,281,280.6,282.4,279.2,279.9,280.1,280.97,5914038,45,0,0,0.969,0.031,0.0258,102,3,0,2.475,0.525,1.4355,280.0610199,280.0610199,0,0.4992,4,0.5117
10/07/17,SBIN,EQ,280.1,300,300,280.85,285.3,285.55,285.67,2171603,0,0,0,0,0,0,103,0,0,0.958,0.042,0.25,280.7928839,280.7928839,0,0,6,0.5449
11/07/17,SBIN,EQ,285.55,287.5,289.7,283,283.75,283.55,286.61,12400820,46,0,0,0.776,0.224,0.5994,104,0,0,1,0,0,281.1604994,281.1604994,3,0.4242,6,0.6377
12/07/17,SBIN,EQ,283.55,284.7,288.4,283.2,287.8,287.65,285.79,7524835,0,0,0,0,0,0,105,0,0,0.929,0.071,0.5574,282.0257662,282.0257662,0,0,6,0.6187
13/07/17,SBIN,EQ,287.65,288.9,290,286.55,288.35,288.75,288.46,8434324,47,1,0.369,1.54,0.091,-0.3659,106,1,0.037,1.888,0.075,0.2263,282.9223307,282.9223307,4,0.9668,6,0.6163
14/07/17,SBIN,EQ,288.75,288.8,293.6,287.25,291.5,291.6,291.28,13750192,48,1,0.064,1.845,0.091,0.0406,107,0,0,1,0,0,284.0793533,284.0793533,3,0.5786,6,0.7343
17/07/17,SBIN,EQ,291.6,292.8,294.1,289.65,293.25,293,291.74,10549310,49,0,0,0.922,0.078,0.296,108,0,0,1,0,0,285.2687728,285.2687728,4,0.4312,6,0.7218
18/07/17,SBIN,EQ,293,291.85,296.4,290,290.5,291,294.09,11913832,50,0,0,0.845,0.155,0.5267,109,1,0,1.884,0.116,0.4404,286.0329365,286.0329365,3,0.3698,4,0.7665
19/07/17,SBIN,EQ,291,291.5,294,291.4,293.95,293.3,292.68,9006728,0,0,0,0,0,0,110,0,0,1,0,0,287.0018783,287.0018783,0,0,6,0.7722
20/07/17,SBIN,EQ,293.3,293,294.25,290.05,291.3,290.95,292.03,6256500,51,0,0,1,0,0,111,0,0,1,0,0,287.5282945,287.5282945,0,0.4555,6,0.6927
21/07/17,SBIN,EQ,290.95,291.05,292.2,288.25,290.8,290.65,290.4,7266604,0,0,0,0,0,0,112,0,0,1,0,0,287.9445219,287.9445219,0,0,4,0.5011
24/07/17,SBIN,EQ,290.65,290.8,296.3,290.7,294.5,294.55,294.01,11195781,52,0,0,0.803,0.197,0.8225,113,0,0,1,0,0,288.8252523,288.8252523,4,0.4495,4,0.8062
25/07/17,SBIN,EQ,294.55,296,297.3,294.65,296.45,296.1,296.04,10846999,0,0,0,0,0,0,0,0,0,0,0,0,289.7952187,289.7952187,0,0,0,0
26/07/17,SBIN,EQ,296.1,296.25,299.65,295.25,296,295.8,297.1,12527914,0,0,0,0,0,0,114,0,0,1,0,0,290.5958562,290.5958562,0,0,4,0.6329
27/07/17,SBIN,EQ,295.8,297,299.85,296.2,298.35,298.35,298.33,22286060,0,0,0,0,0,0,115,0,0,0.809,0.191,0.5499,291.629742,291.629742,0,0,4,0.6838
28/07/17,SBIN,EQ,298.35,297,300.75,295.6,299.2,299.1,298.69,15766196,0,0,0,0,0,0,0,0,0,0,0,0,292.6257764,292.6257764,0,0,0,0
31/07/17,SBIN,EQ,299.1,299.4,313.85,298,312.8,312.5,308.92,41547584,0,0,0,0,0,0,116,6,0.039,3.784,0.177,0.8585,295.2756729,295.2756729,0,0,4,0.7657
01/08/17,SBIN,EQ,312.5,314,314.8,307.95,309.25,309,310.59,14888804,0,0,0,0,0,0,117,0,0.02,0.941,0.039,0.2732,297.1055832,297.1055832,0,0,4,0.55
02/08/17,SBIN,EQ,309,310,311.8,305.3,305.6,307.7,308.69,17005571,0,0,0,0,0,0,0,0,0,0,0,0,298.5181721,298.5181721,0,0,0,0
03/08/17,SBIN,EQ,307.7,307,307.4,299.1,300.65,300.55,302.15,14459919,0,0,0,0,0,0,118,0,0,0.884,0.116,0.4404,298.7890825,298.7890825,0,0,2,0.6234
04/08/17,SBIN,EQ,300.55,300.3,306.3,297.6,305.8,305.25,302.92,9615344,53,0,0.091,0.909,0,-0.3612,119,1,0,1.918,0.082,0.5994,299.6505382,299.6505382,4,0.6293,4,0.6319
07/08/17,SBIN,EQ,305.25,305.8,311.8,305.15,310.6,311.2,308.97,11420767,0,0,0,0,0,0,120,0,0,0.861,0.139,0.6486,301.1904664,301.1904664,0,0,2,0.7507
